,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
699,35.537,0.12,-0.05,0.10,0.00,-0.02,-0.00,0.00,-1.25,-1.25,1.32,0.75,0.38,-0.38,-2.59,0.14,0.00,0.00,-11.15,-19.00,15.40,-30.86,60729.00,-3240.00,2073442.00,2785843.00,0.46,-0.51,0.89,0.66,0.38,0.70,1,1
700,35.59,0.05,0.12,-0.09,-0.01,-0.00,-0.01,-0.00,-1.25,-1.25,7.55,-3.79,-0.02,-0.49,-5.40,-0.30,0.00,0.00,-10.77,-19.19,15.40,-30.89,60459.00,-3255.00,2073442.00,2785843.00,0.48,-0.30,0.92,0.65,0.38,0.70,1,1
701,35.64,0.10,-0.09,0.09,-0.01,-0.00,0.00,0.00,-1.25,-1.25,3.11,0.86,-0.29,-0.61,-5.31,0.00,0.00,0.00,-10.61,-19.15,15.38,-30.92,60183.00,-3255.00,2073442.00,2785843.00,0.46,-0.31,0.92,0.65,0.38,0.72,1,1
702,35.688,0.05,-0.05,0.02,-0.00,0.01,0.00,0.00,-1.25,-1.25,0.75,1.76,-0.30,-0.22,-4.88,0.00,0.00,0.00,-10.57,-19.06,15.37,-30.93,59934.00,-3255.00,2073442.00,2785843.00,0.46,-0.30,0.93,0.65,0.39,0.73,1,1
703,35.741,0.08,-0.10,0.05,0.01,-0.03,0.01,0.00,-1.25,-1.25,-4.32,4.25,0.39,-1.52,-0.32,-0.12,0.00,0.00,-10.79,-18.85,15.39,-31.00,59918.00,-3261.00,2073442.00,2785843.00,0.45,-0.35,0.97,0.66,0.39,0.71,1,1
704,35.791,0.09,0.02,-0.07,0.01,-0.01,0.00,0.00,-1.25,-1.25,-3.08,0.91,1.14,-1.88,-0.08,0.20,0.00,0.00,-10.95,-18.80,15.44,-31.10,59914.00,-3251.00,2073442.00,2785843.00,0.44,-0.31,0.94,0.66,0.39,0.72,1,1
705,35.84,0.08,0.03,-0.03,0.00,0.01,0.00,-0.00,-1.25,-1.25,-1.48,-0.84,1.35,-1.47,0.04,0.06,0.00,0.00,-11.02,-18.84,15.51,-31.17,59916.00,-3248.00,2073442.00,2785843.00,0.45,-0.30,0.94,0.65,0.39,0.71,1,1
706,35.893,0.11,0.03,-0.00,0.01,0.03,-0.00,-0.00,-1.25,-1.25,-0.05,-0.97,1.82,0.19,0.02,0.04,0.00,0.00,-11.02,-18.89,15.60,-31.16,59917.00,-3246.00,2073442.00,2785843.00,0.45,-0.30,0.94,0.66,0.38,0.71,1,1
707,35.943,0.10,0.02,0.01,-0.03,-0.01,0.00,-0.00,-1.25,-1.25,0.88,-0.45,0.18,-0.35,0.02,0.00,0.00,0.00,-10.98,-18.91,15.61,-31.18,59918.00,-3246.00,2073442.00,2785843.00,0.45,-0.30,0.94,0.64,0.38,0.70,1,1
708,35.992,0.08,-0.02,0.06,0.02,0.00,0.00,-0.00,-1.25,-1.25,-0.25,2.45,1.09,-0.24,0.06,0.04,0.00,0.00,-10.99,-18.79,15.67,-31.19,59921.00,-3244.00,2073442.00,2785843.00,0.45,-0.29,0.95,0.65,0.38,0.73,1,1
709,36.044,0.09,0.00,0.02,-0.04,-0.01,0.01,0.00,-1.25,-1.25,-0.21,3.42,-0.71,-0.54,5.02,0.08,0.00,0.00,-11.00,-18.62,15.63,-31.22,60172.00,-3240.00,2073442.00,2785843.00,0.45,-0.31,0.92,0.67,0.40,0.72,1,1
710,36.094,0.08,0.10,-0.07,0.02,-0.01,0.03,-0.00,-1.25,-1.25,4.95,0.11,0.30,-0.93,19.86,-0.52,0.00,0.00,-10.75,-18.62,15.65,-31.27,61165.00,-3266.00,2073442.00,2785843.00,0.44,-0.25,0.95,0.65,0.39,0.72,1,1
711,36.147,0.10,-0.10,-0.01,0.01,0.02,0.03,-0.00,-1.25,-1.25,-0.48,-0.15,1.02,-0.08,35.71,-0.94,0.00,0.00,-10.78,-18.62,15.70,-31.27,63022.00,-3315.00,2073442.00,2785843.00,0.41,-0.28,0.98,0.65,0.38,0.71,1,1
712,36.196,0.12,0.07,0.05,-0.02,-0.01,0.02,-0.00,-1.25,-1.25,3.29,2.61,-0.16,-0.73,47.45,-2.04,0.00,0.00,-10.61,-18.49,15.69,-31.31,65442.00,-3419.00,2073442.00,2785843.00,0.44,-0.28,0.92,0.66,0.39,0.74,1,1
713,36.246,0.16,-0.05,0.08,0.01,0.01,-0.00,-0.00,-1.25,-1.25,0.98,6.68,0.16,-0.41,47.36,-2.50,0.00,0.00,-10.56,-18.16,15.70,-31.33,67810.00,-3544.00,2073442.00,2785843.00,0.63,-0.37,1.09,0.67,0.40,0.72,1,1
714,36.299,0.10,-0.05,-0.12,0.04,-0.02,-0.02,0.00,-1.25,-1.25,-1.80,0.59,2.40,-1.24,37.49,-1.78,0.00,0.00,-10.65,-18.13,15.82,-31.39,69722.00,-3635.00,2073442.00,2785843.00,0.46,-0.32,1.00,0.66,0.39,0.73,1,1
715,36.348,0.11,0.17,0.04,0.03,0.01,-0.01,0.00,-1.25,-1.25,6.65,2.79,3.73,-0.74,34.16,-1.33,0.00,0.00,-10.32,-17.98,16.01,-31.43,71464.00,-3703.00,2073442.00,2785843.00,0.50,-0.34,0.95,0.65,0.37,0.72,1,1
716,36.401,0.44,-0.15,-0.04,0.00,-0.01,-0.02,0.00,-1.25,-1.25,-1.05,0.97,3.73,-1.15,26.42,-1.08,0.00,0.00,-10.37,-17.94,16.20,-31.49,72785.00,-3757.00,2073442.00,2785843.00,0.42,-0.30,0.97,0.66,0.38,0.71,1,1
717,36.45,0.42,0.00,0.01,-0.03,0.06,-0.05,0.00,-1.25,-1.25,-0.83,1.57,2.39,1.77,2.48,0.27,0.00,0.00,-10.41,-17.85,16.32,-31.40,72914.00,-3743.00,2073442.00,2785843.00,0.42,-0.30,0.96,0.64,0.39,0.72,1,1
718,36.499,0.37,0.01,-0.03,0.01,-0.01,-0.00,-0.00,-1.25,-1.25,-0.51,-0.15,3.02,1.29,0.06,0.00,0.00,0.00,-10.44,-17.86,16.47,-31.33,72917.00,-3743.00,2073442.00,2785843.00,0.41,-0.28,0.96,0.66,0.39,0.69,1,1
719,36.552,0.19,0.05,-0.15,0.10,0.11,-0.00,-0.00,-1.25,-1.25,1.90,-7.87,8.20,6.63,0.04,0.02,0.00,0.00,-10.34,-18.26,16.88,-31.00,72919.00,-3742.00,2073442.00,2785843.00,0.42,-0.30,0.96,0.66,0.38,0.72,1,1
720,36.602,0.09,0.01,-0.22,0.06,-0.08,-0.00,-0.00,-1.25,-1.25,2.16,-18.83,10.98,2.79,-0.26,-0.04,0.00,0.00,-10.23,-19.20,17.43,-30.86,72906.00,-3744.00,2073442.00,2785843.00,0.40,-0.35,0.94,0.69,0.41,0.70,1,1
721,36.655,0.11,-0.05,-0.64,-0.06,0.15,-0.03,-0.00,-1.25,-1.25,-0.26,-51.66,8.10,10.25,-13.73,-0.22,0.00,0.00,-10.25,-21.83,17.85,-30.34,72206.00,-3755.00,2073442.00,2785843.00,0.45,-0.21,0.96,0.64,0.40,0.71,1,1
722,36.709,0.11,-0.21,0.14,0.08,0.00,-0.10,0.00,-1.25,-1.25,-11.53,-44.36,12.17,10.35,-65.58,1.75,0.00,0.00,-10.86,-24.18,18.49,-29.79,68730.00,-3662.00,2073442.00,2785843.00,0.54,-0.27,0.97,0.66,0.43,0.69,1,1
723,36.758,0.05,0.06,0.76,0.02,0.03,-0.04,0.01,-1.25,-1.25,-8.54,-4.66,13.00,11.87,-86.58,4.50,0.00,0.00,-11.30,-24.43,19.17,-29.17,64228.00,-3428.00,2073442.00,2785843.00,0.60,-0.31,0.93,0.61,0.42,0.73,1,1
724,36.81,0.08,-0.07,0.14,0.07,0.19,-0.04,-0.00,-1.25,-1.25,-12.24,2.47,16.73,21.80,-109.41,3.16,0.00,0.00,-11.93,-24.30,20.02,-28.06,58648.00,-3267.00,2073442.00,2785843.00,0.53,-0.29,0.88,0.62,0.45,0.73,1,1
725,36.864,0.09,-0.10,-0.10,-0.01,-0.06,-0.05,0.00,-1.25,-1.25,-17.58,-2.39,16.33,18.76,-134.90,4.63,0.00,0.00,-12.82,-24.42,20.85,-27.10,51768.00,-3031.00,2073442.00,2785843.00,0.50,-0.32,0.85,0.50,0.43,0.74,1,1
726,36.913,0.08,0.07,-0.16,-0.01,0.44,-0.02,-0.00,-1.25,-1.25,-13.84,-11.03,15.66,42.57,-148.26,3.89,0.00,0.00,-13.57,-25.02,21.70,-24.80,43762.00,-2821.00,2073442.00,2785843.00,0.51,-0.27,0.94,0.55,0.58,0.72,1,1
727,36.966,0.08,-0.01,-0.03,0.24,0.41,0.01,-0.01,-1.25,-1.25,-14.61,-12.72,28.35,63.68,-141.23,0.02,0.00,0.00,-14.33,-25.68,23.17,-21.49,36418.00,-2820.00,2073442.00,2785843.00,0.58,-0.33,0.92,0.67,0.46,0.70,1,1
728,37.02,0.09,-0.02,-0.03,0.29,0.56,0.08,0.00,-1.25,-1.25,-15.54,-14.12,43.64,92.77,-101.25,1.83,0.00,0.00,-15.14,-26.41,25.44,-16.67,31153.00,-2725.00,2073442.00,2785843.00,0.54,-0.34,0.89,0.41,0.58,0.70,1,1
729,37.073,0.10,0.19,-0.16,-0.82,-0.39,0.09,0.00,-1.25,-1.25,-5.73,-22.26,1.00,72.47,-54.69,2.56,0.00,0.00,-15.44,-27.57,25.49,-12.90,28309.00,-2592.00,2073442.00,2785843.00,0.54,-0.33,0.86,0.32,0.52,0.73,1,1
730,37.122,0.09,0.12,-0.16,-0.33,-0.45,0.10,-0.00,-1.25,-1.25,0.59,-30.44,-16.01,49.57,-2.92,0.27,0.00,0.00,-15.41,-29.12,24.68,-10.37,28160.00,-2578.00,2073442.00,2785843.00,0.60,-0.31,0.81,0.40,0.54,0.87,1,1
731,37.175,0.08,-0.13,-0.01,0.01,-0.29,0.08,-0.00,-1.25,-1.25,-6.04,-30.77,-15.28,33.99,39.04,-1.45,0.00,0.00,-15.73,-30.75,23.87,-8.57,30229.00,-2655.00,2073442.00,2785843.00,0.63,-0.41,0.83,0.31,0.56,0.83,1,1
732,37.228,0.08,0.43,-0.06,-0.38,-0.14,0.04,-0.00,-1.25,-1.25,15.85,-33.94,-34.61,26.99,59.04,-1.61,0.00,0.00,-14.92,-32.48,22.10,-7.19,33240.00,-2737.00,2073442.00,2785843.00,0.58,-0.30,0.81,0.33,0.54,1.01,1,1
733,37.277,0.07,-0.26,0.19,-0.26,-0.19,-0.01,0.00,-1.25,-1.25,2.36,-24.15,-47.92,16.95,51.67,-1.35,0.00,0.00,-14.79,-33.74,19.61,-6.31,35927.00,-2807.00,2073442.00,2785843.00,0.66,-0.27,0.76,0.29,0.48,0.87,1,1
734,37.331,0.09,0.01,0.10,0.10,-0.18,-0.02,-0.00,-1.25,-1.25,3.13,-18.84,-42.90,7.36,43.25,-1.48,0.00,0.00,-14.63,-34.72,17.38,-5.93,38176.00,-2884.00,2073442.00,2785843.00,0.68,-0.29,0.75,0.27,0.44,0.92,1,1
735,37.38,0.08,-0.10,0.26,0.17,-0.13,-0.01,-0.00,-1.25,-1.25,-1.81,-5.35,-34.17,0.81,37.00,-1.82,0.00,0.00,-14.72,-34.99,15.64,-5.89,40063.00,-2977.00,2073442.00,2785843.00,0.70,-0.27,0.78,0.27,0.41,0.91,1,1
736,37.433,0.09,-0.13,-0.13,0.32,0.02,0.04,0.00,-1.25,-1.25,-8.36,-12.32,-17.67,2.00,58.67,-1.71,0.00,0.00,-15.16,-35.63,14.72,-5.78,43114.00,-3066.00,2073442.00,2785843.00,0.70,-0.30,0.73,0.25,0.38,0.95,1,1
737,37.483,0.05,0.02,0.00,0.20,-0.13,0.02,0.00,-1.25,-1.25,-7.36,-12.27,-7.72,-4.81,70.35,-1.18,0.00,0.00,-15.53,-36.26,14.32,-6.03,46702.00,-3126.00,2073442.00,2785843.00,0.67,-0.30,0.72,0.28,0.38,0.92,1,1
738,37.536,0.08,0.06,0.07,0.18,-0.02,-0.02,0.00,-1.25,-1.25,-4.44,-8.93,1.32,-5.70,59.25,-0.61,0.00,0.00,-15.76,-36.72,14.39,-6.32,49724.00,-3157.00,2073442.00,2785843.00,0.72,-0.32,0.78,0.25,0.37,0.98,1,1
739,37.584,0.09,0.15,-0.10,-0.26,-0.04,-0.03,0.00,-1.25,-1.25,3.14,-13.91,-11.84,-7.77,42.68,-0.20,0.00,0.00,-15.60,-37.41,13.80,-6.71,51858.00,-3167.00,2073442.00,2785843.00,0.67,-0.29,0.74,0.27,0.41,0.94,1,1
740,37.638,0.11,-0.09,0.16,0.01,-0.01,0.00,-0.00,-1.25,-1.25,-1.29,-5.56,-11.18,-8.40,44.83,-0.90,0.00,0.00,-15.67,-37.70,13.22,-7.15,54189.00,-3214.00,2073442.00,2785843.00,0.74,-0.29,0.71,0.27,0.32,0.93,1,1
741,37.691,0.10,-0.06,0.08,-0.06,-0.01,-0.02,-0.00,-1.25,-1.25,-4.44,-1.39,-14.39,-8.70,34.33,-1.15,0.00,0.00,-15.90,-37.77,12.47,-7.60,55974.00,-3274.00,2073442.00,2785843.00,0.72,-0.29,0.71,0.29,0.35,0.94,1,1
742,37.74,0.07,-0.07,0.03,0.21,0.08,-0.04,0.00,-1.25,-1.25,-7.88,0.08,-3.60,-4.29,10.98,-0.62,0.00,0.00,-16.31,-37.77,12.28,-7.82,56545.00,-3306.00,2073442.00,2785843.00,0.74,-0.30,0.71,0.29,0.32,0.96,1,1
743,37.79,0.09,0.03,0.05,0.05,0.02,-0.02,0.00,-1.25,-1.25,-6.22,2.55,-1.26,-3.28,0.86,0.02,0.00,0.00,-16.62,-37.64,12.22,-7.99,56588.00,-3305.00,2073442.00,2785843.00,0.74,-0.31,0.71,0.27,0.35,0.95,1,1
744,37.839,0.08,0.12,-0.04,0.03,0.10,0.00,0.00,-1.25,-1.25,-0.47,0.43,0.22,1.93,1.54,0.22,0.00,0.00,-16.65,-37.62,12.23,-7.89,56665.00,-3294.00,2073442.00,2785843.00,0.73,-0.31,0.70,0.26,0.36,0.93,1,1
745,37.891,0.10,0.04,-0.02,-0.04,0.04,0.01,-0.00,-1.25,-1.25,1.69,-0.61,-1.95,3.65,6.76,-0.10,0.00,0.00,-16.56,-37.65,12.13,-7.71,56996.00,-3299.00,2073442.00,2785843.00,0.74,-0.31,0.71,0.27,0.33,0.95,1,1
746,37.941,0.10,-0.01,0.04,0.05,-0.09,-0.00,0.00,-1.25,-1.25,0.93,1.34,0.71,-0.94,6.33,0.00,0.00,0.00,-16.51,-37.58,12.17,-7.76,57325.00,-3299.00,2073442.00,2785843.00,0.73,-0.31,0.70,0.27,0.33,0.92,1,1
747,37.99,0.10,-0.05,0.02,0.01,0.01,-0.01,0.00,-1.25,-1.25,-1.34,2.31,1.09,-0.48,1.59,-0.08,0.00,0.00,-16.58,-37.47,12.23,-7.78,57403.00,-3303.00,2073442.00,2785843.00,0.72,-0.31,0.71,0.25,0.34,0.95,1,1
748,38.04,0.09,-0.14,0.05,0.04,0.03,-0.00,0.00,-1.25,-1.25,-8.52,4.57,3.00,0.91,0.00,-0.02,0.00,0.00,-17.01,-37.24,12.38,-7.74,57403.00,-3304.00,2073442.00,2785843.00,0.71,-0.32,0.72,0.28,0.34,0.95,1,1
749,38.092,0.11,0.18,-0.04,-0.04,0.08,-0.00,0.00,-1.25,-1.25,0.47,2.48,1.12,4.69,-1.06,0.08,0.00,0.00,-16.98,-37.11,12.43,-7.50,57350.00,-3300.00,2073442.00,2785843.00,0.71,-0.34,0.71,0.27,0.34,0.94,1,1
750,38.142,0.12,-0.05,0.10,-0.03,0.04,-0.01,0.00,-1.25,-1.25,-1.94,7.44,-0.56,6.86,-3.70,0.42,0.00,0.00,-17.08,-36.74,12.40,-7.16,57165.00,-3279.00,2073442.00,2785843.00,0.69,-0.35,0.73,0.24,0.33,0.98,1,1
751,38.191,0.11,0.04,-0.00,-0.14,0.03,0.01,-0.00,-1.25,-1.25,0.18,7.22,-7.37,8.24,2.06,0.36,0.00,0.00,-17.07,-36.38,12.03,-6.75,57268.00,-3261.00,2073442.00,2785843.00,0.71,-0.33,0.72,0.20,0.28,0.97,1,1
752,38.24,0.11,-0.01,0.02,0.13,-0.12,0.00,-0.00,-1.25,-1.25,-0.33,8.39,-0.60,2.24,4.41,-0.10,0.00,0.00,-17.09,-35.95,12.00,-6.63,57493.00,-3266.00,2073442.00,2785843.00,0.70,-0.33,0.71,0.26,0.34,0.93,1,1
753,38.294,0.08,-0.03,0.01,-0.19,0.17,0.00,0.00,-1.25,-1.25,-2.07,8.92,-10.05,10.64,4.82,0.00,0.00,0.00,-17.19,-35.51,11.50,-6.10,57734.00,-3266.00,2073442.00,2785843.00,0.69,-0.35,0.73,0.26,0.35,0.96,1,1
754,38.342,0.09,0.04,-0.08,0.12,-0.21,0.00,0.00,-1.25,-1.25,-0.13,4.91,-4.08,0.26,6.78,0.00,0.00,0.00,-17.20,-35.26,11.30,-6.09,58073.00,-3266.00,2073442.00,2785843.00,0.70,-0.34,0.73,0.25,0.31,0.96,1,1
755,38.392,0.09,0.01,-0.05,0.02,0.03,0.01,0.00,-1.25,-1.25,0.35,2.63,-3.21,1.56,12.20,-0.60,0.00,0.00,-17.18,-35.13,11.14,-6.01,58683.00,-3296.00,2073442.00,2785843.00,0.70,-0.34,0.74,0.24,0.32,0.98,1,1
756,38.445,0.07,0.02,-0.03,-0.01,-0.03,0.00,-0.00,-1.25,-1.25,1.23,0.89,-3.80,-0.05,13.74,-0.88,0.00,0.00,-17.12,-35.09,10.95,-6.01,59370.00,-3340.00,2073442.00,2785843.00,0.69,-0.34,0.72,0.23,0.32,0.97,1,1
757,38.494,0.09,0.00,-0.01,0.03,0.05,-0.01,0.00,-1.25,-1.25,1.39,0.46,-2.01,2.29,9.40,-0.75,0.00,0.00,-17.05,-35.06,10.84,-5.89,59859.00,-3379.00,2073442.00,2785843.00,0.69,-0.33,0.72,0.25,0.32,0.97,1,1
758,38.543,0.10,-0.01,-0.03,-0.07,-0.00,-0.01,0.00,-1.25,-1.25,0.74,-0.82,-5.42,2.10,2.84,-0.33,0.00,0.00,-17.01,-35.10,10.58,-5.79,59998.00,-3395.00,2073442.00,2785843.00,0.69,-0.34,0.72,0.20,0.31,0.99,1,1
759,38.597,0.07,0.00,0.04,-0.03,-0.05,-0.01,0.00,-1.25,-1.25,0.87,0.97,-6.96,-0.35,0.00,-0.02,0.00,0.00,-16.96,-35.05,10.22,-5.81,59998.00,-3396.00,2073442.00,2785843.00,0.70,-0.33,0.73,0.22,0.29,0.99,1,1
760,38.646,0.08,-0.05,0.04,-0.04,0.02,-0.01,-0.00,-1.25,-1.25,-1.63,2.86,-8.75,0.62,0.08,-0.08,0.00,0.00,-17.05,-34.91,9.78,-5.78,60002.00,-3400.00,2073442.00,2785843.00,0.69,-0.35,0.74,0.25,0.29,1.00,1,1
761,38.694,0.05,0.03,-0.04,0.13,-0.01,0.00,-0.00,-1.25,-1.25,-0.17,1.04,-2.22,0.10,0.16,-0.27,0.00,0.00,-17.06,-34.86,9.67,-5.77,60010.00,-3414.00,2073442.00,2785843.00,0.68,-0.34,0.73,0.20,0.28,0.98,1,1
762,38.744,0.05,0.03,-0.01,0.04,0.01,-0.00,0.00,-1.25,-1.25,1.13,0.72,-0.26,0.67,0.14,-0.14,0.00,0.00,-17.00,-34.82,9.66,-5.74,60017.00,-3421.00,2073442.00,2785843.00,0.69,-0.34,0.72,0.22,0.31,0.97,1,1
763,38.797,0.08,-0.04,0.00,0.09,-0.01,-0.00,-0.00,-1.25,-1.25,-0.82,0.73,4.41,0.11,0.00,-0.30,0.00,0.00,-17.04,-34.78,9.88,-5.73,60017.00,-3436.00,2073442.00,2785843.00,0.70,-0.34,0.72,0.22,0.31,0.97,1,1
764,38.846,0.20,0.04,-0.00,-0.08,0.02,-0.00,0.00,-1.25,-1.25,1.03,0.66,0.49,1.06,0.02,0.00,0.00,0.00,-16.99,-34.75,9.90,-5.68,60018.00,-3436.00,2073442.00,2785843.00,0.69,-0.35,0.72,0.24,0.33,0.96,1,1
765,38.895,0.32,0.00,0.01,0.00,0.06,0.00,0.00,-1.25,-1.25,1.20,1.16,0.63,3.94,0.02,-0.10,0.00,0.00,-16.93,-34.69,9.93,-5.49,60019.00,-3441.00,2073442.00,2785843.00,0.70,-0.34,0.74,0.20,0.29,1.00,1,1
766,38.945,0.47,-0.02,0.05,0.04,-0.06,0.00,0.00,-1.25,-1.25,0.29,3.43,2.57,0.89,0.04,0.04,0.00,0.00,-16.92,-34.53,10.06,-5.44,60021.00,-3439.00,2073442.00,2785843.00,0.64,-0.30,0.83,0.25,0.32,1.02,1,1
767,38.994,0.45,-0.01,-0.03,0.12,-0.13,0.00,-0.00,-1.25,-1.25,-0.44,2.06,8.56,-5.34,0.45,-0.04,0.00,0.00,-16.94,-34.43,10.48,-5.70,60043.00,-3441.00,2073442.00,2785843.00,0.69,-0.35,0.71,0.17,0.23,0.97,1,1
768,39.043,0.41,0.02,-0.02,-0.21,0.18,0.00,0.00,-1.25,-1.25,0.65,0.84,-2.33,3.98,2.27,0.10,0.00,0.00,-16.90,-34.38,10.36,-5.50,60159.00,-3436.00,2073442.00,2785843.00,0.71,-0.34,0.70,0.14,0.25,1.01,1,1
769,39.092,0.55,-0.03,0.04,0.03,-0.26,0.00,0.00,-1.25,-1.25,-0.84,2.85,-0.60,-8.89,3.00,0.24,0.00,0.00,-16.95,-34.24,10.33,-5.95,60309.00,-3424.00,2073442.00,2785843.00,0.69,-0.36,0.74,0.20,0.24,1.00,1,1
