,Time,Force,L_pitchAcc,L_yawAcc,L_surgeAcc,L_rollAcc,L_pitchVel,L_yawVel,L_surgeVel,L_rollVel,L_pitch,L_yaw,L_surge,L_roll,L_x,L_y,L_z,L_motion,R_pitchAcc,R_yawAcc,R_surgeAcc,R_rollAcc,R_pitchVel,R_yawVel,R_surgeVel,R_rollVel,R_pitch,R_yaw,R_surge,R_roll,R_x,R_y,R_z,R_motion
1808,110.27822947502136,0.00,0.01,-0.00,-0.07,-0.06,-0.00,-0.00,-0.09,0.01,0.51,0.15,-4.49,-7.19,1.52,-0.05,-7.45,0.28,-29.59,-7.64,10.38,-7.81,97428.00,708.00,-24630.00,-1162.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1809,110.33909821510315,0.00,-0.01,0.00,0.06,0.13,-0.02,0.00,-0.06,0.01,-0.04,0.21,-0.46,0.67,0.21,0.00,-11.44,0.76,-29.59,-7.62,10.35,-7.77,97441.00,708.00,-25339.00,-1115.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1810,110.40090584754944,0.00,-0.01,0.01,-0.00,-0.02,-0.00,0.00,0.03,-0.01,-0.92,0.95,-0.66,-0.51,0.03,0.00,-9.66,0.19,-29.64,-7.57,10.31,-7.80,97443.00,708.00,-25909.00,-1104.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1811,110.46188187599182,0.00,0.02,-0.00,0.01,0.01,0.00,0.00,0.10,-0.00,0.14,0.72,0.02,-0.12,0.05,0.00,-3.77,0.03,-29.63,-7.52,10.31,-7.81,97446.00,708.00,-26139.00,-1102.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1812,110.5236337184906,0.00,0.00,0.00,-0.00,0.02,-0.00,0.00,0.05,-0.00,0.35,0.83,-0.01,0.90,0.02,0.00,-0.56,0.00,-29.61,-7.48,10.31,-7.75,97447.00,708.00,-26172.00,-1102.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1813,110.57513451576233,0.00,-0.00,-0.01,0.04,-0.02,-0.00,0.00,0.01,-0.00,0.23,0.41,2.21,-0.33,0.00,0.02,0.07,0.10,-29.60,-7.45,10.44,-7.77,97447.00,709.00,-26168.00,-1096.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1814,110.63602828979492,0.00,0.00,-0.01,-0.03,-0.03,-0.00,-0.00,-0.03,-0.01,0.31,0.06,0.68,-1.89,0.00,0.00,-1.43,-0.20,-29.58,-7.45,10.48,-7.89,97447.00,709.00,-26254.00,-1108.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1815,110.69777464866638,0.00,-0.01,0.00,-0.08,0.06,-0.00,-0.00,-0.09,-0.00,-0.51,0.09,-4.26,1.77,0.00,0.00,-6.57,-0.30,-29.61,-7.44,10.23,-7.78,97447.00,709.00,-26648.00,-1126.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1816,110.75868105888367,0.00,-0.01,-0.02,0.12,-0.07,-0.00,-0.00,-0.11,0.01,-1.16,-1.23,3.14,-2.37,0.00,0.00,-13.52,0.43,-29.68,-7.52,10.42,-7.93,97447.00,709.00,-27473.00,-1100.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1817,110.8194944858551,0.00,0.01,0.05,0.03,0.08,-0.00,-0.00,0.01,-0.01,-0.74,1.59,5.26,2.35,0.00,0.00,-13.13,-0.38,-29.73,-7.42,10.74,-7.78,97447.00,709.00,-28274.00,-1123.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1818,110.88133335113525,0.00,0.01,-0.01,0.04,0.11,-0.00,-0.00,0.13,-0.00,0.07,1.23,7.97,9.06,0.00,0.00,-5.46,-0.44,-29.72,-7.34,11.23,-7.23,97447.00,709.00,-28607.00,-1150.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1819,110.94315123558044,0.00,0.01,-0.00,-0.10,-0.13,-0.00,-0.00,0.02,0.01,0.92,1.02,2.27,1.17,0.00,0.00,-4.08,-0.10,-29.67,-7.28,11.36,-7.16,97447.00,709.00,-28848.00,-1156.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1820,111.0039575099945,0.00,0.00,-0.02,-0.03,0.01,-0.00,-0.00,0.05,0.00,1.07,-0.21,0.37,1.99,0.00,0.00,-1.25,0.00,-29.60,-7.30,11.38,-7.04,97447.00,709.00,-28922.00,-1156.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1821,111.05585861206055,0.00,-0.03,0.01,0.01,-0.01,-0.00,-0.00,0.02,0.00,-0.97,0.14,1.18,1.18,0.00,0.00,0.03,0.03,-29.66,-7.29,11.45,-6.97,97447.00,709.00,-28920.00,-1154.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1822,111.11671209335327,0.00,0.02,-0.01,0.00,-0.01,-0.00,-0.00,0.00,0.00,0.03,-0.63,1.26,0.50,0.00,0.00,0.15,0.03,-29.66,-7.33,11.53,-6.94,97447.00,709.00,-28911.00,-1152.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1823,111.17849087715149,0.00,-0.00,0.01,0.01,0.00,-0.00,-0.00,0.07,-0.00,-0.23,-0.15,1.84,0.69,0.00,0.00,4.58,-0.07,-29.67,-7.33,11.64,-6.90,97447.00,709.00,-28636.00,-1156.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1824,111.23936104774475,0.00,0.00,0.01,-0.05,-0.04,-0.00,-0.00,0.08,0.01,-0.18,0.21,-1.08,-1.68,0.00,0.00,9.15,0.54,-29.69,-7.32,11.58,-7.00,97447.00,709.00,-28096.00,-1124.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1825,111.30123472213745,0.00,0.01,-0.00,0.01,-0.01,-0.00,-0.00,-0.01,0.00,0.47,0.04,-0.70,-2.07,0.00,0.00,8.75,0.67,-29.66,-7.32,11.53,-7.13,97447.00,709.00,-27571.00,-1084.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1826,111.36204934120178,0.00,-0.00,0.00,0.02,0.02,-0.00,-0.00,0.02,-0.01,0.37,0.29,0.49,-0.64,0.00,0.00,9.70,-0.05,-29.64,-7.30,11.56,-7.16,97447.00,709.00,-26989.00,-1087.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1827,111.41386294364929,0.00,0.00,0.01,0.03,0.03,-0.00,-0.00,-0.02,-0.00,0.38,0.93,2.29,1.31,0.00,0.00,8.49,-0.31,-29.61,-7.25,11.70,-7.09,97447.00,709.00,-26488.00,-1105.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1828,111.4747405052185,0.00,0.00,-0.02,-0.04,-0.02,-0.00,-0.00,-0.06,0.00,0.60,-0.04,0.03,0.05,0.00,0.00,4.69,-0.17,-29.58,-7.25,11.70,-7.08,97447.00,709.00,-26211.00,-1115.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1829,111.53660464286804,0.00,-0.01,0.01,-0.03,-0.05,-0.00,-0.00,-0.06,0.00,-0.21,0.68,-1.77,-2.87,0.00,0.00,1.30,0.00,-29.59,-7.21,11.59,-7.26,97447.00,709.00,-26132.00,-1115.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1830,111.5974657535553,0.00,0.02,0.00,0.01,0.02,-0.00,-0.00,-0.02,0.00,1.06,0.78,-1.30,-1.69,0.00,0.00,0.03,0.10,-29.53,-7.16,11.51,-7.36,97447.00,709.00,-26130.00,-1109.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1831,111.65931153297424,0.00,0.01,0.00,0.02,0.02,-0.00,-0.00,-0.00,-0.00,1.45,0.80,-0.07,-0.73,0.00,0.00,0.00,0.07,-29.44,-7.11,11.51,-7.40,97447.00,709.00,-26130.00,-1105.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1832,111.72017574310303,0.00,-0.01,0.01,0.04,-0.02,-0.00,-0.00,-0.00,-0.00,0.85,1.27,2.05,-1.86,0.00,0.00,-0.31,0.00,-29.39,-7.04,11.63,-7.51,97447.00,709.00,-26148.00,-1105.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1833,111.77198004722595,0.00,-0.00,0.00,-0.04,0.02,-0.00,-0.00,-0.09,-0.00,0.84,1.47,-0.60,-0.82,0.00,0.00,-5.57,-0.33,-29.34,-6.95,11.59,-7.56,97447.00,709.00,-26488.00,-1125.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1834,111.83278131484985,0.00,0.02,-0.01,0.01,0.03,-0.00,-0.00,-0.18,0.01,1.79,1.11,0.02,1.09,0.00,0.00,-16.20,0.53,-29.23,-6.88,11.60,-7.50,97447.00,709.00,-27460.00,-1093.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1835,111.89464926719666,0.00,-0.00,-0.02,-0.05,-0.06,-0.00,-0.00,-0.12,0.00,1.76,0.01,-3.22,-2.22,0.00,0.00,-23.03,0.63,-29.13,-6.88,11.41,-7.63,97447.00,709.00,-28819.00,-1056.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1836,111.95556783676147,0.00,-0.01,0.01,0.11,0.06,-0.00,-0.00,0.00,0.01,1.28,0.87,3.45,1.81,0.00,0.00,-22.87,1.06,-29.05,-6.83,11.62,-7.52,97447.00,709.00,-30237.00,-990.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1837,112.01732778549194,0.00,-0.02,-0.02,-0.00,-0.05,-0.00,-0.00,0.04,-0.00,0.18,-0.08,3.35,-1.03,0.00,0.00,-20.36,0.91,-29.04,-6.83,11.81,-7.58,97447.00,709.00,-31418.00,-937.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1838,112.07818293571472,0.00,-0.00,-0.01,-0.07,0.00,-0.00,-0.00,0.08,-0.01,-0.09,-0.59,-1.02,-0.75,0.00,0.00,-15.66,0.42,-29.04,-6.87,11.75,-7.62,97447.00,709.00,-32389.00,-911.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1839,112.14010238647461,0.00,0.00,-0.01,0.06,-0.02,-0.00,-0.00,0.09,-0.00,0.10,-1.05,2.65,-2.18,0.00,0.00,-10.43,0.13,-29.04,-6.93,11.91,-7.75,97447.00,709.00,-33015.00,-903.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1840,112.20080018043518,0.00,-0.01,-0.02,0.00,0.02,-0.00,-0.00,0.07,-0.01,-0.38,-1.99,2.68,-0.98,0.00,0.00,-6.25,-0.65,-29.06,-7.05,12.07,-7.81,97447.00,709.00,-33390.00,-942.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1841,112.262775182724,0.00,-0.02,0.01,-0.06,0.01,-0.00,-0.00,0.01,0.01,-1.76,-1.44,-0.96,-0.38,0.00,0.00,-5.51,-0.31,-29.17,-7.14,12.01,-7.84,97447.00,709.00,-33726.00,-961.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1842,112.3145272731781,0.00,-0.01,-0.02,0.07,0.05,-0.00,-0.00,-0.00,0.01,-2.11,-2.58,3.37,2.67,0.00,0.00,-5.67,0.30,-29.29,-7.29,12.21,-7.68,97447.00,709.00,-34066.00,-943.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1843,112.37547373771667,0.00,0.03,0.02,0.02,-0.02,-0.00,-0.00,-0.09,0.01,-0.02,-1.52,4.30,1.63,0.00,0.00,-10.95,0.85,-29.29,-7.39,12.48,-7.58,97447.00,709.00,-34734.00,-891.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1844,112.43620204925537,0.00,-0.02,0.00,-0.02,0.00,-0.00,-0.00,0.04,-0.01,-1.50,-1.36,3.04,1.92,0.00,0.00,-8.71,0.24,-29.38,-7.47,12.66,-7.46,97447.00,709.00,-35248.00,-877.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1845,112.49803447723389,0.00,0.02,0.00,0.05,-0.02,-0.00,-0.00,0.03,-0.00,-0.41,-1.17,6.05,1.02,0.00,0.00,-6.72,0.08,-29.41,-7.54,13.02,-7.40,97447.00,709.00,-35651.00,-872.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1846,112.55884313583374,0.00,0.01,-0.00,-0.04,-0.01,-0.00,-0.00,0.07,-0.00,0.25,-1.21,3.59,0.15,0.00,0.00,-2.52,-0.17,-29.39,-7.61,13.23,-7.39,97447.00,709.00,-35802.00,-882.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1847,112.6208176612854,0.00,-0.01,0.01,-0.09,-0.00,-0.00,-0.00,0.02,0.00,-0.19,-0.34,-1.54,0.03,0.00,0.00,-1.59,0.02,-29.40,-7.63,13.14,-7.39,97447.00,709.00,-35896.00,-881.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1848,112.68156099319458,0.00,-0.00,0.01,-0.00,0.02,-0.00,-0.00,0.02,-0.00,-0.31,0.23,-1.61,0.98,0.00,0.00,-0.41,-0.07,-29.42,-7.62,13.04,-7.33,97447.00,709.00,-35921.00,-885.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1849,112.7334053516388,0.00,0.01,-0.01,0.06,0.00,-0.00,-0.00,0.02,0.00,0.30,-0.13,1.83,1.03,0.00,0.00,1.00,0.05,-29.40,-7.62,13.15,-7.27,97447.00,709.00,-35861.00,-882.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1850,112.79525184631348,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.05,-0.00,0.37,0.01,1.81,0.98,0.00,0.00,3.88,-0.02,-29.38,-7.62,13.26,-7.21,97447.00,709.00,-35636.00,-883.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1851,112.85580015182495,0.00,0.01,-0.00,0.03,0.02,-0.00,-0.00,0.05,-0.01,0.71,-0.09,3.62,2.10,0.00,0.00,6.95,-0.33,-29.34,-7.63,13.48,-7.09,97447.00,709.00,-35219.00,-903.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1852,112.91756057739258,0.00,-0.02,0.02,-0.03,-0.02,-0.00,-0.00,0.04,-0.00,-0.62,0.95,1.84,1.11,0.00,0.00,9.39,-0.47,-29.38,-7.57,13.59,-7.02,97447.00,709.00,-34665.00,-931.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1853,112.9783616065979,0.00,0.03,-0.02,-0.02,0.00,-0.00,-0.00,0.05,-0.00,1.17,-0.11,0.88,1.23,0.00,0.00,12.23,-0.50,-29.31,-7.58,13.64,-6.95,97447.00,709.00,-33931.00,-961.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1854,113.03022861480713,0.00,-0.01,-0.01,-0.03,-0.01,-0.00,-0.00,0.04,0.01,0.70,-0.83,-0.71,0.76,0.00,0.00,14.35,0.00,-29.26,-7.63,13.60,-6.90,97447.00,709.00,-33070.00,-961.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1855,113.09106087684631,0.00,-0.01,0.00,0.02,-0.00,-0.00,-0.00,0.04,0.01,-0.02,-0.83,0.20,0.72,0.00,0.00,16.58,-0.08,-29.27,-7.68,13.61,-6.86,97447.00,709.00,-32092.00,-966.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1856,113.15303421020508,0.00,-0.02,-0.00,-0.00,-0.00,-0.00,-0.00,0.11,-0.01,-1.19,-1.10,0.15,0.54,0.00,0.00,23.48,-0.75,-29.34,-7.75,13.62,-6.83,97447.00,709.00,-30660.00,-1012.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1857,113.21473002433777,0.00,0.01,0.00,0.03,0.02,-0.00,-0.00,-0.00,-0.00,-0.48,-0.98,2.10,1.48,0.00,0.00,23.43,-0.88,-29.37,-7.81,13.74,-6.74,97447.00,709.00,-29254.00,-1065.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1858,113.27559971809387,0.00,0.02,0.02,-0.02,-0.00,-0.00,-0.00,-0.06,0.02,0.90,0.45,0.68,1.31,0.87,0.00,20.07,0.16,-29.31,-7.78,13.78,-6.66,97500.00,709.00,-28030.00,-1055.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1859,113.33737254142761,0.00,-0.01,0.01,0.04,0.01,0.07,-0.00,-0.11,-0.01,0.15,0.91,2.98,2.17,5.22,0.00,13.80,-0.42,-29.30,-7.72,13.96,-6.53,97808.00,709.00,-27216.00,-1080.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1860,113.39826941490173,0.00,-0.01,-0.01,-0.05,-0.01,-0.04,-0.00,-0.05,-0.00,-0.15,0.04,0.02,1.67,3.15,0.02,10.88,-0.47,-29.31,-7.72,13.96,-6.43,97994.00,710.00,-26574.00,-1108.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1861,113.45907831192017,0.00,0.00,-0.01,0.02,-0.02,-0.04,-0.00,-0.07,0.01,-0.02,-0.31,1.00,0.18,0.95,0.00,6.69,-0.13,-29.31,-7.74,14.02,-6.42,98053.00,710.00,-26159.00,-1116.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1862,113.51099157333374,0.00,0.01,0.01,-0.01,-0.00,-0.01,-0.00,-0.00,0.00,0.55,0.10,0.32,-0.07,0.10,0.00,6.52,0.17,-29.28,-7.74,14.04,-6.42,98059.00,710.00,-25768.00,-1106.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1863,113.5727436542511,0.00,-0.01,-0.00,-0.05,0.01,-0.00,-0.00,-0.01,-0.01,-0.12,0.01,-2.77,0.82,0.00,0.00,6.00,-0.22,-29.29,-7.74,13.88,-6.37,98059.00,710.00,-25408.00,-1119.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1864,113.63358187675476,0.00,-0.00,0.01,-0.04,-0.00,-0.00,-0.00,-0.08,0.00,-0.22,0.32,-5.24,0.62,0.00,0.00,1.33,-0.08,-29.30,-7.72,13.56,-6.34,98059.00,710.00,-25328.00,-1124.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1865,113.69545006752014,0.00,0.01,-0.00,-0.03,-0.02,-0.00,-0.00,-0.02,0.00,0.62,0.10,-6.95,-0.71,0.44,0.00,0.00,-0.03,-29.26,-7.71,13.14,-6.38,98086.00,710.00,-25328.00,-1126.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1866,113.75631642341614,0.00,-0.01,-0.01,-0.05,-0.04,0.00,-0.00,-0.02,0.00,-0.12,-0.43,-9.89,-3.24,0.70,0.00,0.00,-0.03,-29.27,-7.74,12.54,-6.58,98129.00,710.00,-25328.00,-1128.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1867,113.818119764328,0.00,-0.02,-0.01,-0.05,0.04,-0.01,-0.00,-0.02,0.00,-1.60,-0.85,-12.94,-1.03,0.27,0.00,0.20,0.20,-29.37,-7.79,11.76,-6.64,98145.00,710.00,-25316.00,-1116.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1868,113.87901210784912,0.00,0.01,0.00,0.20,0.00,0.03,-0.00,0.02,0.00,-0.87,-0.55,-0.30,-1.02,2.21,0.00,1.44,0.40,-29.42,-7.82,11.74,-6.70,98282.00,710.00,-25227.00,-1091.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1869,113.94081377983093,0.00,-0.03,0.01,0.03,0.02,0.05,-0.00,-0.02,-0.01,-2.47,-0.05,1.58,0.14,5.00,0.00,0.54,0.00,-29.57,-7.82,11.83,-6.69,98577.00,710.00,-25195.00,-1091.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1870,114.00164866447449,0.00,0.03,0.01,0.02,-0.04,-0.01,-0.00,-0.00,-0.01,-0.69,0.62,2.67,-2.31,4.37,0.00,0.28,-0.03,-29.61,-7.79,11.99,-6.83,98839.00,710.00,-25178.00,-1093.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1871,114.05346536636353,0.00,0.01,0.01,-0.04,0.02,-0.02,-0.00,-0.00,-0.00,0.03,1.04,0.33,-1.01,3.47,0.00,0.13,-0.12,-29.61,-7.72,12.01,-6.89,99047.00,710.00,-25170.00,-1100.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1872,114.11444997787476,0.00,0.01,0.02,0.06,0.00,-0.05,-0.00,0.04,0.00,0.33,2.07,3.68,-0.71,0.69,0.03,2.46,0.00,-29.59,-7.60,12.23,-6.93,99088.00,712.00,-25025.00,-1100.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1873,114.17630290985107,0.00,0.01,0.00,-0.04,0.04,-0.01,-0.00,0.09,0.00,1.15,2.15,1.48,1.46,0.02,0.00,7.56,-0.22,-29.52,-7.48,12.32,-6.85,99089.00,712.00,-24579.00,-1113.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1874,114.23720836639404,0.00,-0.01,-0.03,-0.04,0.01,-0.00,-0.00,-0.05,0.00,0.64,0.51,-0.59,2.13,0.00,0.05,4.78,-0.22,-29.48,-7.45,12.28,-6.72,99089.00,715.00,-24297.00,-1126.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1875,114.29901337623596,0.00,-0.02,0.01,0.07,0.05,-0.00,-0.00,0.01,-0.00,-0.73,1.01,3.57,5.14,0.03,0.02,5.63,-0.28,-29.53,-7.38,12.50,-6.41,99091.00,716.00,-23959.00,-1143.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1876,114.34987378120422,0.00,0.00,-0.03,-0.04,-0.04,-0.00,-0.00,0.03,-0.00,-0.55,-0.54,1.03,3.02,0.00,0.00,7.42,-0.50,-29.56,-7.42,12.56,-6.23,99091.00,716.00,-23514.00,-1173.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1877,114.41171264648438,0.00,0.01,-0.01,-0.06,-0.04,-0.00,-0.00,0.03,0.00,-0.13,-1.25,-2.81,0.48,0.62,0.00,9.00,-0.40,-29.57,-7.49,12.39,-6.20,99128.00,716.00,-22974.00,-1197.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1878,114.47257018089294,0.00,-0.01,-0.00,-0.01,0.00,0.02,-0.00,0.07,0.00,-0.65,-1.45,-3.32,0.61,1.89,0.00,13.46,-0.33,-29.61,-7.58,12.19,-6.17,99243.00,716.00,-22153.00,-1217.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1879,114.5343496799469,0.00,0.00,0.01,0.03,0.06,0.04,-0.00,-0.15,0.01,-0.52,-0.72,-1.70,4.11,4.50,0.00,4.70,0.20,-29.64,-7.62,12.09,-5.92,99513.00,716.00,-21871.00,-1205.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1880,114.59522485733032,0.00,0.00,0.02,0.03,-0.05,0.05,-0.00,-0.07,-0.00,-0.24,0.46,0.11,1.40,7.50,0.00,0.33,0.17,-29.65,-7.60,12.09,-5.84,99963.00,716.00,-21851.00,-1195.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1881,114.65705585479736,0.00,0.01,0.00,0.11,-0.05,-0.04,-0.00,-0.01,-0.01,0.16,0.71,6.49,-1.69,5.22,0.00,0.02,-0.16,-29.64,-7.56,12.47,-5.93,100266.00,716.00,-21850.00,-1204.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1882,114.71792793273926,0.00,0.00,0.00,-0.09,0.02,-0.05,-0.00,-0.06,-0.00,0.26,0.91,1.31,-0.39,2.33,0.00,-3.32,-0.35,-29.63,-7.50,12.55,-5.96,100406.00,716.00,-22049.00,-1225.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1883,114.77984738349915,0.00,0.00,0.01,-0.00,-0.03,-0.03,-0.00,-0.06,0.00,0.32,1.59,1.01,-1.99,0.21,0.00,-7.07,-0.07,-29.61,-7.40,12.61,-6.08,100419.00,716.00,-22480.00,-1229.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1884,114.83072829246521,0.00,-0.01,-0.01,-0.03,-0.02,-0.00,-0.00,0.01,0.00,0.01,0.76,-0.89,-2.92,0.00,0.00,-6.43,0.18,-29.61,-7.36,12.56,-6.25,100419.00,716.00,-22866.00,-1218.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1885,114.89243173599243,0.00,0.01,-0.01,0.01,-0.02,-0.00,-0.00,-0.03,0.00,0.50,0.22,-0.14,-3.87,0.00,0.00,-8.10,0.40,-29.58,-7.34,12.55,-6.49,100419.00,716.00,-23368.00,-1193.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1886,114.95330929756165,0.00,-0.02,0.00,0.01,0.02,-0.00,-0.00,0.03,-0.01,-0.76,0.25,0.72,-2.73,0.00,0.00,-6.38,0.03,-29.62,-7.33,12.59,-6.66,100419.00,716.00,-23751.00,-1191.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1887,115.01515889167786,0.00,0.01,0.01,0.03,0.03,-0.00,-0.00,-0.03,0.01,0.01,1.00,2.57,-0.74,0.00,0.00,-7.90,0.35,-29.62,-7.27,12.74,-6.70,100419.00,716.00,-24225.00,-1170.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1888,115.07590651512146,0.00,0.01,-0.01,-0.00,0.02,-0.00,-0.00,-0.01,-0.00,0.88,0.65,2.44,0.26,0.00,0.02,-8.73,0.33,-29.57,-7.23,12.89,-6.69,100419.00,717.00,-24749.00,-1150.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1889,115.13777446746826,0.00,0.02,-0.01,0.01,-0.04,-0.00,-0.00,-0.02,0.00,1.90,-0.08,3.20,-1.84,0.02,0.00,-9.78,0.34,-29.46,-7.23,13.08,-6.80,100420.00,717.00,-25326.00,-1130.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1890,115.19960713386536,0.00,-0.03,-0.01,-0.09,-0.01,-0.00,-0.00,0.11,-0.01,-0.22,-0.52,-2.04,-2.56,0.00,0.00,-3.02,-0.16,-29.47,-7.27,12.96,-6.95,100420.00,717.00,-25510.00,-1140.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1891,115.26055479049683,0.00,0.00,0.00,-0.01,0.03,-0.00,-0.00,0.07,0.00,0.03,-0.46,-2.66,-0.84,0.00,0.00,1.52,-0.02,-29.47,-7.30,12.79,-7.00,100420.00,717.00,-25416.00,-1141.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1892,115.32128596305847,0.00,0.03,-0.00,0.03,0.05,-0.00,-0.00,0.03,-0.00,1.65,-0.74,-0.60,2.51,0.00,0.00,3.34,-0.13,-29.37,-7.34,12.75,-6.85,100420.00,717.00,-25212.00,-1149.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1
1893,115.37314915657043,0.00,-0.00,0.01,0.02,0.02,-0.00,-0.00,0.01,-0.00,1.62,-0.00,0.83,3.49,0.58,0.00,3.88,-0.28,-29.27,-7.34,12.80,-6.64,100455.00,717.00,-24979.00,-1166.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1894,115.43497705459595,0.00,-0.02,-0.00,0.00,-0.03,0.04,-0.00,0.07,-0.00,0.52,-0.17,0.92,1.54,3.07,0.05,7.97,-0.51,-29.24,-7.35,12.86,-6.55,100636.00,720.00,-24509.00,-1196.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1895,115.49578547477722,0.00,-0.00,-0.02,-0.05,0.01,-0.01,-0.00,-0.03,0.00,0.29,-1.27,-2.00,1.89,2.51,0.02,5.98,-0.30,-29.22,-7.43,12.73,-6.44,100789.00,721.00,-24144.00,-1214.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
1896,115.55768275260925,0.00,-0.02,-0.00,0.01,-0.03,0.03,-0.00,-0.08,0.00,-0.92,-1.32,-1.61,0.21,4.37,0.00,1.10,-0.02,-29.28,-7.51,12.64,-6.42,101051.00,721.00,-24078.00,-1215.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
