,Time,Force,L_pitchAcc,L_yawAcc,R_pitchAcc,R_yawAcc,L_surgeAcc,L_rollAcc,R_surgeAcc,R_rollAcc,L_pitchVel,L_yawVel,R_pitchVel,R_yawVel,L_surgeVel,L_rollVel,R_surgeVel,R_rollVel,L_pitch,L_yaw,R_pitch,R_yaw,L_surge,L_roll,R_surge,R_roll,R_x,R_y,R_z,L_x,L_y,L_z,L_motion,R_motion
1369,68.36,0.23,0.00,-0.02,-0.04,-0.05,-0.00,-0.00,0.00,0.00,0.30,-0.41,0.13,0.58,2.33,-0.20,0.00,0.08,-18.62,-25.31,13.34,-9.58,-34817.00,-921.00,-1754.00,65087.00,0.58,-0.44,0.78,0.22,0.31,0.98,1,1
1370,68.409,0.30,-0.01,-0.00,0.03,0.01,-0.00,0.00,0.00,-0.00,-0.15,-0.60,1.53,0.92,0.29,-0.02,-0.02,0.04,-18.62,-25.34,13.42,-9.53,-34803.00,-922.00,-1755.00,65089.00,0.58,-0.44,0.78,0.23,0.31,0.97,1,1
1371,68.461,0.24,0.00,0.01,-0.03,-0.07,0.00,-0.00,-0.00,-0.00,-0.04,-0.31,-0.17,-2.72,0.30,-0.10,-0.16,0.04,-18.62,-25.36,13.41,-9.67,-34788.00,-927.00,-1763.00,65091.00,0.58,-0.45,0.77,0.22,0.31,0.96,1,1
1372,68.507,0.23,0.00,0.00,0.07,0.06,0.00,0.00,0.00,-0.00,0.06,-0.15,3.08,0.41,0.32,0.00,-0.10,0.02,-18.62,-25.37,13.56,-9.65,-34772.00,-927.00,-1768.00,65092.00,0.58,-0.44,0.78,0.24,0.31,0.97,1,1
1373,68.556,0.23,0.00,0.00,-0.03,-0.02,0.00,0.00,0.00,0.00,0.22,-0.10,1.81,-0.47,0.65,-0.08,-0.04,0.06,-18.61,-25.37,13.65,-9.67,-34741.00,-931.00,-1770.00,65095.00,0.57,-0.44,0.78,0.23,0.31,0.97,1,1
1374,68.605,0.14,-0.00,0.01,-0.03,-0.02,0.00,0.00,0.00,-0.00,0.17,0.17,0.38,-1.44,0.98,-0.04,0.00,0.00,-18.60,-25.36,13.67,-9.74,-34693.00,-933.00,-1770.00,65095.00,0.58,-0.43,0.78,0.24,0.31,0.96,1,1
1375,68.655,0.14,-0.00,0.00,-0.01,-0.03,-0.00,0.00,0.00,-0.00,0.17,0.34,-0.13,-2.86,0.12,0.00,0.00,0.00,-18.59,-25.35,13.66,-9.88,-34687.00,-933.00,-1770.00,65095.00,0.58,-0.44,0.78,0.22,0.31,0.97,1,1
1376,68.704,0.10,0.01,-0.00,-0.08,0.05,-0.00,0.00,0.00,-0.00,0.49,0.12,-3.95,-0.52,0.02,0.00,0.59,-0.06,-18.57,-25.34,13.47,-9.91,-34686.00,-933.00,-1741.00,65092.00,0.58,-0.43,0.78,0.25,0.32,0.95,1,1
1377,68.753,0.10,-0.02,0.00,0.03,0.10,0.00,0.00,0.00,0.00,-0.38,0.28,-2.47,4.48,0.06,0.00,2.29,0.04,-18.59,-25.33,13.35,-9.69,-34683.00,-933.00,-1629.00,65094.00,0.57,-0.45,0.78,0.26,0.33,0.93,1,1
1378,68.802,0.10,0.02,-0.01,-0.03,-0.08,0.00,0.00,-0.00,-0.00,0.42,-0.37,-3.99,0.52,0.14,0.00,1.27,-0.14,-18.57,-25.34,13.15,-9.66,-34676.00,-933.00,-1567.00,65087.00,0.58,-0.44,0.78,0.24,0.31,0.98,1,1
1379,68.851,0.10,-0.01,0.02,0.06,0.07,0.00,0.00,-0.00,0.00,-0.21,0.40,-0.85,3.72,0.57,0.00,0.41,0.02,-18.58,-25.32,13.11,-9.48,-34648.00,-933.00,-1547.00,65088.00,0.57,-0.45,0.77,0.21,0.31,0.98,1,1
1380,68.9,0.10,0.02,-0.02,-0.00,-0.09,0.00,0.00,-0.00,-0.00,0.67,-0.75,-0.97,-0.40,1.00,-0.13,0.17,0.00,-18.55,-25.36,13.06,-9.50,-34600.00,-939.00,-1539.00,65088.00,0.58,-0.43,0.79,0.24,0.31,0.97,1,1
1381,68.95,0.10,-0.02,0.01,0.03,0.05,-0.00,0.00,0.00,-0.00,-0.39,-0.06,0.73,2.07,0.06,-0.04,0.32,0.00,-18.57,-25.36,13.10,-9.40,-34597.00,-941.00,-1523.00,65088.00,0.57,-0.45,0.77,0.22,0.29,0.98,1,1
1382,68.999,0.11,0.01,-0.01,-0.03,-0.06,-0.00,0.00,-0.00,-0.00,0.07,-0.46,-0.74,-0.75,0.00,0.00,0.31,0.00,-18.56,-25.39,13.06,-9.43,-34597.00,-941.00,-1508.00,65088.00,0.58,-0.44,0.78,0.23,0.30,0.97,0,1
1383,69.047,0.12,-0.01,0.01,0.01,0.03,-0.00,0.00,0.00,-0.00,-0.20,0.15,-0.27,0.56,0.00,-0.02,0.41,-0.02,-18.57,-25.38,13.05,-9.41,-34597.00,-942.00,-1488.00,65087.00,0.58,-0.44,0.77,0.22,0.30,0.97,1,1
1384,69.096,0.09,0.01,-0.01,-0.00,-0.02,-0.00,0.00,0.00,-0.00,0.35,-0.12,-0.35,-0.27,0.00,0.00,0.48,-0.04,-18.55,-25.38,13.03,-9.42,-34597.00,-942.00,-1464.00,65085.00,0.58,-0.44,0.77,0.22,0.30,0.98,0,1
1385,69.146,0.10,-0.01,0.01,0.00,0.03,-0.00,0.00,0.00,0.00,-0.06,0.45,-0.12,1.03,0.00,0.00,1.14,-0.02,-18.56,-25.36,13.03,-9.37,-34597.00,-942.00,-1407.00,65084.00,0.57,-0.45,0.78,0.22,0.29,0.97,0,1
1386,69.195,0.13,-0.01,-0.00,0.00,0.04,-0.00,0.00,0.00,0.00,-0.37,0.25,-0.05,2.85,0.00,0.00,1.38,0.00,-18.58,-25.35,13.02,-9.23,-34597.00,-942.00,-1341.00,65084.00,0.58,-0.45,0.78,0.19,0.30,0.99,0,1
1387,69.244,0.12,0.01,0.01,0.00,-0.03,-0.00,0.00,-0.00,0.00,0.01,0.62,-0.03,1.32,0.00,0.00,0.85,-0.08,-18.58,-25.32,13.02,-9.17,-34597.00,-942.00,-1300.00,65080.00,0.58,-0.43,0.78,0.23,0.30,0.97,0,1
1388,69.293,0.12,0.01,0.00,-0.09,0.04,-0.00,0.00,-0.00,0.00,0.38,0.84,-4.56,3.46,0.08,0.00,0.00,0.00,-18.56,-25.28,12.80,-9.00,-34593.00,-942.00,-1300.00,65080.00,0.58,-0.44,0.78,0.21,0.27,0.97,1,0
1389,69.343,0.14,-0.01,-0.01,0.05,-0.03,0.00,0.00,-0.00,0.00,0.08,0.32,-2.17,1.89,0.48,0.04,0.00,0.00,-18.55,-25.26,12.69,-8.91,-34570.00,-940.00,-1300.00,65080.00,0.58,-0.44,0.77,0.21,0.29,0.98,1,0
1390,69.392,0.14,-0.00,-0.00,0.02,-0.03,0.00,-0.00,-0.00,0.00,-0.11,0.26,-1.13,0.58,1.41,-0.02,-0.02,0.00,-18.56,-25.25,12.64,-8.88,-34501.00,-941.00,-1301.00,65080.00,0.58,-0.44,0.77,0.21,0.29,0.98,1,1
1391,69.44,0.18,0.01,0.00,0.02,-0.04,-0.00,-0.00,-0.00,0.00,0.20,0.32,-0.22,-1.55,1.10,-0.06,-0.38,0.00,-18.55,-25.24,12.63,-8.96,-34446.00,-944.00,-1320.00,65080.00,0.58,-0.44,0.79,0.22,0.29,0.98,1,1
1392,69.49,0.14,-0.00,0.00,0.00,0.01,-0.00,-0.00,-0.00,0.00,0.06,0.48,-0.19,-0.85,0.53,-0.06,-0.90,0.00,-18.54,-25.21,12.62,-9.00,-34420.00,-947.00,-1364.00,65080.00,0.58,-0.45,0.78,0.22,0.29,0.98,1,1
1393,69.539,0.13,0.01,0.01,0.11,0.02,-0.00,0.00,-0.00,0.00,0.64,0.74,5.12,0.37,0.22,0.00,-1.58,0.12,-18.51,-25.18,12.87,-8.98,-34409.00,-947.00,-1443.00,65086.00,0.57,-0.44,0.78,0.29,0.36,0.94,1,1
1394,69.588,0.20,-0.01,-0.00,-0.00,0.02,0.00,0.00,-0.00,-0.00,0.03,0.67,4.92,1.24,0.46,0.00,-2.15,-0.02,-18.51,-25.14,13.11,-8.92,-34387.00,-947.00,-1546.00,65085.00,0.57,-0.44,0.79,0.21,0.33,1.00,1,1
1395,69.638,0.21,0.01,-0.01,0.02,-0.07,-0.00,0.00,-0.00,0.00,0.66,-0.02,5.72,-1.97,0.41,0.06,-2.76,0.00,-18.48,-25.14,13.39,-9.02,-34367.00,-944.00,-1681.00,65085.00,0.59,-0.43,0.77,0.14,0.28,1.00,1,1
1396,69.687,0.22,-0.01,0.00,0.01,0.02,-0.00,-0.00,0.00,0.00,0.24,0.18,6.18,-1.08,0.27,0.00,-1.35,-0.04,-18.47,-25.13,13.69,-9.07,-34354.00,-944.00,-1747.00,65083.00,0.58,-0.43,0.78,0.32,0.36,0.92,1,1
1397,69.736,0.33,-0.00,-0.02,-0.13,0.02,-0.00,-0.00,0.00,0.00,0.17,-0.77,-0.23,-0.05,0.02,0.00,-0.42,0.00,-18.46,-25.17,13.68,-9.07,-34353.00,-944.00,-1767.00,65083.00,0.58,-0.44,0.78,0.21,0.30,0.98,1,1
1398,69.785,0.51,-0.00,0.01,-0.02,0.01,-0.00,-0.00,0.00,0.00,0.08,-0.06,-1.09,0.21,0.02,0.00,-0.08,-0.04,-18.46,-25.17,13.63,-9.06,-34352.00,-944.00,-1771.00,65081.00,0.58,-0.44,0.78,0.23,0.29,0.97,1,1
1399,69.834,0.68,0.00,-0.00,-0.02,-0.02,0.00,-0.00,-0.00,0.00,0.09,-0.28,-2.08,-1.00,0.06,0.00,-0.10,0.00,-18.45,-25.19,13.53,-9.11,-34349.00,-944.00,-1776.00,65081.00,0.57,-0.44,0.77,0.21,0.29,0.97,1,1
1400,69.884,0.91,0.01,0.01,-0.07,-0.08,-0.00,-0.00,-0.00,0.00,0.43,0.38,-5.49,-4.85,0.02,0.02,-0.18,-0.18,-18.43,-25.17,13.25,-9.35,-34348.00,-943.00,-1785.00,65072.00,0.57,-0.44,0.78,0.21,0.30,0.99,1,1
1401,69.933,1.10,-0.01,0.01,0.05,-0.15,-0.00,0.00,0.00,-0.00,-0.17,0.76,-2.83,-12.11,0.00,0.08,-0.08,-0.24,-18.44,-25.13,13.11,-9.95,-34348.00,-939.00,-1789.00,65060.00,0.57,-0.46,0.77,0.24,0.26,0.92,1,1
1402,69.981,1.08,0.02,-0.01,-0.02,0.10,-0.00,-0.00,-0.00,0.00,0.65,0.18,-4.07,-6.88,0.20,0.00,-0.16,0.04,-18.41,-25.12,12.91,-10.29,-34338.00,-939.00,-1797.00,65062.00,0.57,-0.43,0.79,0.23,0.28,0.99,1,1
1403,70.034,1.07,-0.01,0.03,-0.04,-0.08,0.01,-0.00,0.00,-0.00,-0.03,1.59,-6.19,-10.89,3.12,0.04,-0.12,0.00,-18.41,-25.05,12.61,-10.82,-34185.00,-937.00,-1803.00,65062.00,0.57,-0.45,0.78,0.24,0.29,0.98,1,1
1404,70.084,0.26,0.01,-0.02,-0.03,-0.22,0.00,-0.00,0.00,-0.00,0.27,0.72,-7.55,-21.92,5.12,-0.18,-0.02,0.00,-18.39,-25.01,12.22,-11.94,-33924.00,-946.00,-1804.00,65062.00,0.57,-0.44,0.78,0.21,0.27,0.66,1,1
1405,70.133,0.18,0.03,0.04,0.36,0.18,0.01,-0.00,0.00,-0.00,1.54,2.76,10.27,-12.86,9.26,-0.52,0.58,0.00,-18.32,-24.87,12.73,-12.58,-33461.00,-972.00,-1775.00,65062.00,0.56,-0.43,0.79,0.25,0.54,0.66,1,1
1406,70.182,-0.01,-0.02,-0.03,0.08,0.08,-0.00,0.00,0.01,-0.00,0.65,1.14,14.03,-9.06,8.02,-0.39,3.71,0.12,-18.28,-24.82,13.42,-13.03,-33068.00,-991.00,-1593.00,65068.00,0.53,-0.48,0.85,0.26,0.25,0.90,1,1
1407,70.232,-0.01,-0.01,-0.02,0.08,0.34,-0.01,0.00,0.01,-0.00,0.25,0.01,17.91,8.00,3.08,-0.06,9.04,0.00,-18.27,-24.81,14.32,-12.63,-32914.00,-994.00,-1141.00,65068.00,0.57,-0.44,0.77,0.32,0.22,1.06,1,1
1408,70.281,-0.02,0.01,-0.04,0.44,0.13,-0.01,0.00,0.01,-0.00,0.86,-1.82,39.61,14.24,0.06,0.00,16.04,0.08,-18.23,-24.90,16.26,-11.93,-32911.00,-994.00,-355.00,65072.00,0.58,-0.43,0.82,0.39,0.53,0.51,1,1
1409,70.334,0.21,-0.02,0.02,-0.81,-0.71,-0.00,0.00,0.01,-0.00,0.10,-0.71,-0.18,-20.63,0.00,0.00,18.65,-0.39,-18.23,-24.94,16.25,-12.94,-32911.00,-994.00,559.00,65053.00,0.56,-0.43,0.83,-0.26,0.24,0.73,0,1
1410,70.382,0.20,0.03,0.02,0.46,0.09,-0.00,0.00,-0.01,0.00,1.83,0.08,23.35,-16.06,0.00,0.02,11.27,0.06,-18.13,-24.93,17.44,-13.76,-32911.00,-993.00,1134.00,65056.00,0.56,-0.44,0.80,0.10,0.34,1.07,1,1
1411,70.432,0.13,-0.03,0.02,-0.18,-0.07,-0.00,-0.00,-0.00,0.00,0.60,0.98,14.57,-19.30,0.00,-0.08,11.20,0.10,-18.10,-24.89,18.15,-14.71,-32911.00,-997.00,1683.00,65061.00,0.58,-0.44,0.77,0.15,0.32,1.07,1,1
1412,70.481,0.15,0.00,0.05,-0.04,0.17,-0.00,0.00,-0.00,-0.00,0.83,3.62,12.74,-10.64,0.10,0.28,10.16,-0.22,-18.06,-24.71,18.79,-15.24,-32906.00,-983.00,2191.00,65050.00,0.57,-0.44,0.80,0.40,0.40,0.88,1,1
1413,70.53,0.14,-0.04,-0.00,0.22,0.01,-0.00,-0.00,-0.01,-0.00,-0.96,3.55,23.77,-10.03,0.00,0.00,7.12,-0.26,-18.11,-24.53,19.98,-15.74,-32906.00,-983.00,2547.00,65037.00,0.56,-0.45,0.79,0.31,0.38,0.90,0,1
1414,70.58,0.15,-0.04,-0.02,0.10,0.03,-0.00,-0.00,-0.00,-0.00,-2.94,2.47,28.64,-8.36,-0.08,0.08,6.14,-0.28,-18.26,-24.40,21.41,-16.16,-32910.00,-979.00,2854.00,65023.00,0.56,-0.43,0.80,0.34,0.39,0.92,1,1
1415,70.633,0.14,-0.00,-0.03,0.44,-0.02,-0.00,0.00,-0.00,0.00,-3.13,1.02,50.50,-9.42,-2.40,0.40,3.98,-0.04,-18.41,-24.35,23.94,-16.63,-33030.00,-959.00,3053.00,65021.00,0.56,-0.46,0.76,0.34,0.35,0.88,1,1
1416,70.682,0.15,0.09,-0.04,-0.15,0.17,-0.03,0.00,-0.01,0.00,1.23,-1.12,43.24,-1.04,-19.78,1.02,-1.22,0.02,-18.35,-24.41,26.10,-16.68,-34019.00,-908.00,2992.00,65022.00,0.55,-0.43,0.82,0.32,0.44,0.87,1,1
1417,70.731,0.12,-0.03,0.26,-0.16,-0.33,-0.10,0.00,-0.01,0.00,-0.07,11.98,35.15,-17.61,-69.04,2.84,-7.14,0.36,-18.35,-23.81,27.86,-17.56,-37471.00,-766.00,2635.00,65040.00,0.59,-0.43,0.80,0.32,0.48,0.83,1,1
1418,70.784,0.14,-0.06,0.01,-0.39,-0.05,-0.09,0.00,-0.01,-0.00,-2.95,12.38,15.16,-20.25,-114.22,3.61,-14.37,0.08,-18.50,-23.18,28.63,-18.59,-43296.00,-582.00,1902.00,65044.00,0.50,-0.53,0.85,0.39,0.54,0.82,1,1
1419,70.834,0.14,-0.09,0.09,0.10,0.05,-0.00,0.00,-0.01,0.00,-7.79,16.95,20.26,-17.47,-115.33,3.80,-18.69,0.27,-18.90,-22.31,29.66,-19.48,-49178.00,-388.00,949.00,65058.00,0.59,-0.46,0.78,0.40,0.55,0.79,1,1
1420,70.883,0.11,0.04,-0.04,-0.04,0.17,0.05,0.00,0.01,0.00,-5.72,14.85,18.34,-8.97,-92.70,4.06,-14.62,0.40,-19.19,-21.57,30.58,-19.93,-53813.00,-185.00,218.00,65078.00,0.53,-0.45,0.84,0.39,0.49,0.79,1,1
1421,70.936,0.14,0.05,-0.07,-0.16,0.21,0.10,-0.01,0.00,-0.00,-3.08,11.06,10.16,1.69,-39.75,1.14,-13.86,-0.06,-19.34,-21.01,31.10,-19.85,-55840.00,-127.00,-489.00,65075.00,0.53,-0.47,0.80,0.43,0.52,0.82,1,1
1422,70.985,0.13,0.05,-0.01,-0.02,0.01,0.07,-0.00,0.01,0.00,-0.35,10.32,9.06,2.30,-4.08,-0.74,-8.92,0.20,-19.36,-20.49,31.55,-19.73,-56044.00,-164.00,-935.00,65085.00,0.52,-0.46,0.81,0.41,0.56,0.81,1,1
1423,71.034,0.13,-0.02,-0.10,-0.18,0.04,0.01,-0.00,-0.00,-0.00,-1.41,5.58,0.08,4.17,-0.65,-0.96,-10.41,0.10,-19.43,-20.22,31.55,-19.53,-56076.00,-211.00,-1445.00,65090.00,0.50,-0.47,0.81,0.40,0.54,0.77,1,1
1424,71.083,0.15,0.06,-0.01,-0.12,-0.10,-0.00,-0.00,0.00,-0.00,1.46,4.97,-5.93,-0.95,-0.88,-1.32,-8.82,-0.18,-19.36,-19.97,31.26,-19.58,-56120.00,-277.00,-1886.00,65081.00,0.50,-0.48,0.81,0.42,0.50,0.80,1,1
1425,71.132,0.15,-0.01,0.20,0.05,0.04,0.00,0.00,0.00,0.00,1.14,15.40,-3.53,1.27,-0.59,-0.80,-7.00,0.10,-19.30,-19.18,31.08,-19.51,-56150.00,-318.00,-2243.00,65086.00,0.49,-0.47,0.83,0.43,0.55,0.80,1,1
1426,71.182,0.16,-0.01,0.09,0.02,0.05,0.00,0.00,0.01,0.00,0.76,19.78,-2.63,3.67,-0.04,-0.16,-4.06,0.14,-19.26,-18.21,30.95,-19.33,-56152.00,-326.00,-2442.00,65093.00,0.48,-0.47,0.84,0.40,0.55,0.80,1,1
1427,71.235,0.15,0.01,-0.04,0.00,-0.04,0.00,0.00,0.00,-0.00,1.06,17.56,-2.40,1.69,0.00,-0.10,-2.34,0.10,-19.21,-17.34,30.83,-19.25,-56152.00,-331.00,-2559.00,65098.00,0.45,-0.48,0.84,0.41,0.56,0.78,1,1
1428,71.284,0.14,0.01,-0.11,-0.04,-0.05,0.00,-0.00,0.00,-0.00,1.70,12.27,-4.34,-0.91,0.00,-0.27,-0.90,0.00,-19.13,-16.73,30.62,-19.29,-56152.00,-344.00,-2603.00,65098.00,0.42,-0.48,0.86,0.40,0.56,0.79,1,1
1429,71.334,0.13,0.01,-0.12,-0.02,-0.02,0.00,-0.00,0.00,-0.00,2.26,6.51,-5.36,-2.14,0.02,-0.30,-0.02,0.00,-19.01,-16.41,30.35,-19.40,-56151.00,-359.00,-2604.00,65098.00,0.42,-0.48,0.86,0.40,0.54,0.79,1,1
1430,71.383,0.16,-0.03,-0.08,0.06,0.04,0.00,0.00,0.00,-0.00,0.76,2.33,-2.15,-0.12,0.02,-0.02,0.00,-0.06,-18.98,-16.29,30.24,-19.40,-56150.00,-360.00,-2604.00,65095.00,0.42,-0.48,0.86,0.42,0.56,0.78,1,1
1431,71.431,0.15,-0.02,-0.07,0.03,0.04,-0.00,0.00,0.00,0.00,-0.44,-1.02,-0.70,2.00,0.00,0.06,0.00,0.00,-19.00,-16.34,30.21,-19.30,-56150.00,-357.00,-2604.00,65095.00,0.41,-0.49,0.86,0.42,0.55,0.78,1,0
1432,71.48,0.13,0.01,0.05,0.01,0.00,-0.00,0.00,0.00,0.00,0.18,1.31,-0.24,2.07,0.10,0.14,0.02,-0.02,-18.99,-16.28,30.19,-19.20,-56145.00,-350.00,-2603.00,65094.00,0.41,-0.50,0.85,0.41,0.55,0.79,1,1
1433,71.53,0.16,0.01,-0.03,-0.02,0.03,-0.00,0.00,-0.00,-0.00,0.63,0.06,-1.22,3.60,0.04,0.19,0.00,-0.04,-18.96,-16.28,30.14,-19.03,-56143.00,-341.00,-2603.00,65092.00,0.42,-0.48,0.87,0.41,0.57,0.78,1,1
1434,71.579,0.19,0.00,0.02,-0.02,-0.02,0.00,0.00,-0.00,0.00,0.70,1.05,-2.18,2.46,0.14,0.38,0.00,0.00,-18.92,-16.22,30.03,-18.91,-56136.00,-322.00,-2603.00,65092.00,0.42,-0.48,0.86,0.40,0.55,0.79,1,1
1435,71.628,0.14,-0.03,-0.03,0.04,0.06,0.00,0.00,-0.00,0.00,-0.85,-0.31,-0.26,5.55,0.18,0.41,0.00,0.04,-18.97,-16.24,30.01,-18.64,-56127.00,-302.00,-2603.00,65094.00,0.42,-0.48,0.86,0.41,0.55,0.78,1,1
1436,71.678,0.12,-0.01,-0.01,-0.00,-0.01,-0.00,-0.00,-0.00,-0.00,-1.25,-0.88,-0.38,5.08,0.12,0.29,-0.04,0.00,-19.03,-16.28,30.00,-18.39,-56121.00,-288.00,-2605.00,65094.00,0.42,-0.49,0.86,0.37,0.57,0.79,1,1
1437,71.731,0.14,0.00,-0.02,-0.01,-0.03,0.00,-0.00,-0.00,-0.00,-1.16,-1.64,-0.93,3.63,0.20,0.10,-1.02,0.12,-19.08,-16.36,29.95,-18.21,-56111.00,-283.00,-2656.00,65100.00,0.40,-0.49,0.86,0.41,0.55,0.78,1,1
1438,71.779,0.15,0.00,-0.02,-0.01,-0.05,-0.00,0.00,-0.00,-0.00,-1.06,-2.80,-1.57,1.10,0.18,0.14,-2.16,0.04,-19.14,-16.50,29.87,-18.15,-56102.00,-276.00,-2764.00,65102.00,0.41,-0.48,0.86,0.39,0.56,0.79,1,1
1439,71.829,0.16,-0.00,-0.01,-0.00,0.01,0.00,0.00,-0.00,-0.00,-1.07,-3.39,-1.80,1.45,0.20,0.26,-2.68,0.00,-19.19,-16.67,29.78,-18.08,-56092.00,-263.00,-2898.00,65102.00,0.42,-0.49,0.86,0.40,0.55,0.79,1,1
1440,71.878,0.18,-0.01,0.02,-0.01,0.08,-0.00,-0.00,0.00,-0.00,-1.65,-2.60,-2.06,5.72,0.20,0.18,-2.41,0.08,-19.27,-16.81,29.68,-17.79,-56082.00,-254.00,-3021.00,65106.00,0.42,-0.48,0.86,0.38,0.57,0.79,1,1
1441,71.927,0.13,-0.01,-0.01,0.03,-0.01,0.00,0.00,-0.00,-0.00,-2.16,-3.09,-0.76,5.22,0.30,0.30,-2.64,0.06,-19.38,-16.96,29.64,-17.53,-56067.00,-239.00,-3153.00,65109.00,0.43,-0.48,0.85,0.39,0.56,0.79,1,1
1442,71.981,0.11,0.01,0.03,0.01,0.02,-0.00,-0.00,-0.00,-0.00,-1.50,-1.63,-0.03,6.30,0.10,0.16,-3.06,0.02,-19.46,-17.04,29.64,-17.21,-56062.00,-231.00,-3306.00,65110.00,0.43,-0.48,0.85,0.38,0.56,0.79,1,1
1443,72.029,0.13,0.02,0.00,0.01,-0.01,-0.00,0.00,-0.00,0.00,-0.64,-1.42,0.58,5.84,0.04,0.16,-3.88,0.20,-19.49,-17.11,29.67,-16.92,-56060.00,-223.00,-3496.00,65120.00,0.43,-0.47,0.86,0.34,0.62,0.80,1,1
1444,72.078,0.11,-0.01,-0.02,-0.10,-0.08,0.00,0.00,-0.00,-0.00,-1.28,-2.46,-4.42,1.95,0.20,0.22,-4.41,0.08,-19.55,-17.23,29.45,-16.83,-56050.00,-212.00,-3712.00,65124.00,0.43,-0.48,0.85,0.39,0.56,0.79,1,1
1445,72.127,0.13,-0.00,0.01,0.04,0.07,-0.00,0.00,0.00,0.00,-1.41,-1.88,-2.50,5.31,0.18,0.30,-3.84,0.10,-19.62,-17.33,29.32,-16.56,-56041.00,-197.00,-3904.00,65129.00,0.43,-0.49,0.85,0.38,0.56,0.81,1,1
1446,72.177,0.14,0.01,-0.00,-0.02,-0.10,-0.00,-0.00,0.00,0.00,-0.89,-1.88,-3.26,0.54,0.12,0.10,-2.76,0.10,-19.67,-17.42,29.16,-16.54,-56035.00,-192.00,-4042.00,65134.00,0.43,-0.49,0.84,0.37,0.55,0.79,1,1
1447,72.226,0.15,0.00,0.02,0.06,-0.01,0.00,0.00,0.00,-0.00,-0.69,-1.12,-0.23,0.13,0.12,0.16,-2.12,0.06,-19.70,-17.48,29.15,-16.53,-56029.00,-184.00,-4148.00,65137.00,0.43,-0.48,0.85,0.38,0.55,0.79,1,1
1448,72.275,0.12,-0.01,0.02,0.00,-0.01,0.00,0.00,0.00,0.00,-0.97,-0.28,-0.00,-0.29,0.16,0.22,-1.82,0.10,-19.75,-17.49,29.15,-16.54,-56021.00,-173.00,-4237.00,65142.00,0.44,-0.48,0.84,0.38,0.56,0.80,1,1
1449,72.325,0.14,0.01,0.01,0.02,-0.00,-0.00,-0.00,0.00,-0.00,-0.41,0.22,0.96,-0.34,0.00,0.02,-1.78,0.08,-19.77,-17.48,29.20,-16.56,-56021.00,-172.00,-4324.00,65146.00,0.44,-0.48,0.84,0.38,0.55,0.79,1,1
1450,72.374,0.15,0.01,0.01,-0.03,-0.01,-0.00,0.00,0.00,-0.00,0.16,0.78,-0.69,-0.87,0.00,0.06,-1.35,0.06,-19.76,-17.44,29.16,-16.60,-56021.00,-169.00,-4390.00,65149.00,0.44,-0.48,0.84,0.38,0.57,0.79,1,1
1451,72.422,0.12,-0.00,0.00,-0.00,0.03,-0.00,0.00,0.00,-0.00,-0.03,0.90,-0.92,0.49,0.14,0.18,-0.62,-0.02,-19.76,-17.40,29.12,-16.58,-56014.00,-160.00,-4421.00,65148.00,0.45,-0.48,0.85,0.38,0.56,0.79,1,1
1452,72.475,0.14,0.00,-0.00,-0.00,-0.01,-0.00,-0.00,0.00,0.00,-0.01,0.71,-0.93,0.08,0.12,0.14,-0.24,-0.02,-19.76,-17.36,29.07,-16.57,-56008.00,-153.00,-4433.00,65147.00,0.43,-0.48,0.85,0.38,0.56,0.79,1,1
1453,72.525,0.19,-0.00,-0.01,-0.00,-0.01,-0.00,-0.00,-0.00,0.00,-0.23,0.30,-1.17,-0.57,0.06,0.00,-0.52,0.00,-19.77,-17.34,29.01,-16.60,-56005.00,-153.00,-4459.00,65147.00,0.44,-0.48,0.85,0.38,0.57,0.79,1,1
1454,72.574,0.15,-0.01,-0.01,0.01,0.00,0.00,-0.00,0.00,0.00,-0.48,-0.04,-0.69,-0.39,0.08,0.10,-0.50,-0.02,-19.80,-17.35,28.98,-16.62,-56001.00,-148.00,-4484.00,65146.00,0.43,-0.48,0.86,0.39,0.56,0.79,1,1
1455,72.623,0.13,0.01,-0.02,0.00,0.02,-0.00,0.00,0.00,-0.00,-0.14,-0.89,-0.67,0.37,0.06,0.24,-0.50,-0.04,-19.81,-17.39,28.94,-16.60,-55998.00,-136.00,-4509.00,65144.00,0.44,-0.48,0.85,0.38,0.57,0.79,1,1
1456,72.677,0.13,-0.01,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.39,-1.09,-0.82,0.16,0.16,0.06,-0.76,-0.04,-19.82,-17.44,28.90,-16.60,-55990.00,-133.00,-4546.00,65142.00,0.44,-0.49,0.84,0.38,0.56,0.80,1,1
1457,72.726,0.14,0.00,0.05,-0.01,-0.02,-0.00,-0.00,-0.00,-0.00,-0.23,1.31,-1.07,-0.88,-0.10,-0.16,-0.82,-0.06,-19.84,-17.38,28.85,-16.64,-55995.00,-141.00,-4588.00,65139.00,0.44,-0.48,0.85,0.38,0.57,0.79,1,1
1458,72.775,0.14,0.01,0.05,0.01,0.00,0.00,0.00,0.00,0.00,0.06,3.80,-0.74,-0.81,-0.10,-0.10,-0.60,0.02,-19.83,-17.18,28.81,-16.68,-56000.00,-146.00,-4619.00,65140.00,0.43,-0.48,0.85,0.39,0.56,0.79,1,1
